PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
201899,31OCT18,01APR18,31MAR19,303,Clinical Haematology,59613,54472,9181,50432,48743,56960,2803,214282,169657,12425,21402,148255,1
201899,31OCT18,01APR18,31MAR19,304,Clinical Physiology,2,2,0,2,2,2,0,65713,51936,3774,29288,22648,1
201899,31OCT18,01APR18,31MAR19,305,Clinical Pharmacology,350,124,305,45,36,143,80,1537,1059,132,196,863,1
201899,31OCT18,01APR18,31MAR19,306,Hepatology,3681,2448,2196,1485,1371,2233,326,43030,29914,4925,6415,23499,1
201899,31OCT18,01APR18,31MAR19,307,Diabetic Medicine,5943,1677,5457,486,390,2480,1927,142322,105717,14470,17080,88637,1
201899,31OCT18,01APR18,31MAR19,308,Bone & Marrow Transplantation,611,555,247,364,354,551,41,3701,3060,113,120,2940,1
201899,31OCT18,01APR18,31MAR19,309,Haemophilia,186,168,42,144,142,176,29,4384,3098,580,551,2547,1
201899,31OCT18,01APR18,31MAR19,310,Audiological Medicine,1,1,0,1,1,1,0,47914,37762,2414,16339,21423,1
201899,31OCT18,01APR18,31MAR19,311,Clinical Genetics,14,12,4,10,9,14,3,9515,7309,691,5129,2180,1
201899,31OCT18,01APR18,31MAR19,313,Clinical Immunology & Allergy,977,809,16,961,802,974,10,5243,3376,451,1350,2026,1
201899,31OCT18,01APR18,31MAR19,314,Rehabilitation,5714,3252,5569,145,128,2812,516,38190,29101,2430,6280,22821,1
201899,31OCT18,01APR18,31MAR19,315,Palliative Medicine,941,168,915,26,26,461,259,13693,12172,377,2396,9776,1
201899,31OCT18,01APR18,31MAR19,316,Clinical Immunology,1221,1200,9,1212,1194,1218,4,3820,2398,304,557,1841,1
201899,31OCT18,01APR18,31MAR19,317,Allergy,814,610,7,807,604,813,0,10370,6782,983,2808,3974,1
201899,31OCT18,01APR18,31MAR19,318,Intermediate Care,1526,494,1526,0,0,803,136,83489,82073,1121,11978,70095,1
201899,31OCT18,01APR18,31MAR19,319,Respite Care,404,10,404,0,0,403,46,1,1,0,0,1,1
201899,31OCT18,01APR18,31MAR19,320,Cardiology,61787,41406,42694,19093,17928,37281,11673,439410,338470,27758,148422,190047,1
201899,31OCT18,01APR18,31MAR19,321,Paediatric Cardiology,1313,1085,803,510,455,1086,121,23359,18037,1436,4747,13290,1
201899,31OCT18,01APR18,31MAR19,322,Clinical Microbiology,18,14,6,12,12,16,4,201,164,12,60,104,1
201899,31OCT18,01APR18,31MAR19,323,Spinal Injuries,301,248,258,43,42,212,24,2355,1740,120,138,1602,1
201899,31OCT18,01APR18,31MAR19,324,Anticoagulant Service,5,4,1,4,4,5,1,101975,89799,6529,4998,84801,1
201899,31OCT18,01APR18,31MAR19,325,Sport & Exercise Medicine,612,153,607,5,5,547,536,1690,984,87,423,561,1
201899,31OCT18,01APR18,31MAR19,327,Cardiac Rehabilitation,2,1,2,0,0,2,2,17768,13963,1003,1634,12329,1
201899,31OCT18,01APR18,31MAR19,328,Stroke Medicine,10540,5628,10529,11,10,4579,4368,9434,6953,918,3234,3719,1
201899,31OCT18,01APR18,31MAR19,329,Transient Ischaemic Attack,259,164,226,33,33,189,152,10638,9144,496,7135,2009,1
201899,31OCT18,01APR18,31MAR19,330,Dermatology,13619,12724,458,13161,12493,13357,115,432322,323398,26054,102425,220511,1
201899,31OCT18,01APR18,31MAR19,331,Congenital Heart Disease Service,115,88,87,28,26,93,27,6091,4267,420,1007,3260,1
201899,31OCT18,01APR18,31MAR19,340,Respiratory Medicine (Thoracic Medicine),50421,19376,41792,8629,6957,20907,10329,244301,177102,19799,56926,120176,1
201899,31OCT18,01APR18,31MAR19,341,Respiratory Physiology,1305,1245,986,319,313,1255,10,53853,40445,4777,13340,27105,1
201899,31OCT18,01APR18,31MAR19,342,Programmed Pulmonary Rehabilitation,,,,,,,,6180,4998,517,590,4408,1
201899,31OCT18,01APR18,31MAR19,343,Adult Cystic Fibrosis,843,399,497,346,118,705,175,3065,2231,260,67,2164,1
201899,31OCT18,01APR18,31MAR19,344,Complex Specialised Rehabilitation Service,44,44,44,0,0,21,1,749,575,34,94,481,1
201899,31OCT18,01APR18,31MAR19,345,Specialist Rehabilitation Service,18,17,18,0,0,8,0,58,48,6,4,44,1
201899,31OCT18,01APR18,31MAR19,346,Local Specialist Rehabilitation Service,14,9,14,0,0,3,0,212,193,19,23,170,1
201899,31OCT18,01APR18,31MAR19,350,Infectious Diseases,2897,1245,2445,452,398,1240,709,20218,15130,2770,3489,11641,1
201899,31OCT18,01APR18,31MAR19,352,Tropical Medicine,78,37,65,13,13,25,12,897,821,70,430,391,1
201899,31OCT18,01APR18,31MAR19,360,Genitourinary Medicine,76,38,73,3,2,18,13,7036,5462,757,1251,4211,1
201899,31OCT18,01APR18,31MAR19,361,Nephrology,15340,9770,11064,4276,4020,8811,3340,123771,95582,7806,10011,85269,1
201899,31OCT18,01APR18,31MAR19,370,Medical Oncology,35480,31783,5920,29560,28193,34555,3114,174571,145615,5638,13520,132095,1
201899,31OCT18,01APR18,31MAR19,371,Nuclear Medicine,42,42,30,12,12,41,0,3125,2701,100,895,1806,1
201899,31OCT18,01APR18,31MAR19,400,Neurology,13134,10960,4903,8231,7873,11170,1829,190419,132792,14952,45901,86511,1
201899,31OCT18,01APR18,31MAR19,401,Clinical Neuro-physiology,170,164,51,119,119,167,1,25464,20612,1465,19003,1609,1
201899,31OCT18,01APR18,31MAR19,410,Rheumatology,14332,12906,1451,12881,12286,13761,637,272590,196509,17676,38550,157958,1
201899,31OCT18,01APR18,31MAR19,420,Paediatrics,83329,11073,78862,4467,3316,78762,66093,213539,159271,18106,75350,83921,1
201899,31OCT18,01APR18,31MAR19,421,Paediatric Neurology,1177,890,393,784,635,1057,116,11390,7810,788,2184,5626,1
201899,31OCT18,01APR18,31MAR19,422,Neonatology,15377,5325,15367,10,6,11753,762,8119,6557,642,2361,4196,1
201899,31OCT18,01APR18,31MAR19,424,Well Babies,35706,1361,35702,4,3,35182,233,9280,7406,396,1928,5478,1
201899,31OCT18,01APR18,31MAR19,430,Geriatric Medicine,75235,21046,74257,978,770,25358,23003,56540,41291,3980,18399,22892,1
201899,31OCT18,01APR18,31MAR19,450,Dental Medicine Specialties,370,354,6,364,348,370,3,12745,9269,1049,3383,5886,1
201899,31OCT18,01APR18,31MAR19,460,Medical Ophthalmology,650,645,3,647,642,650,1,11568,8985,870,1444,7541,1
201899,31OCT18,01APR18,31MAR19,499,"Non-UK Provider; specialty function not known, treatment mainly medical",9,0,9,0,0,8,8,,,,,,
201899,31OCT18,01APR18,31MAR19,501,Obstetrics,84195,47804,83821,374,348,80435,1223,392822,328450,24181,87289,240314,1
201899,31OCT18,01APR18,31MAR19,502,Gynaecology,48994,35485,26971,22023,20430,47449,15910,404626,310207,23688,144378,165829,1
201899,31OCT18,01APR18,31MAR19,503,Gynaecological Oncology,1977,1804,1314,663,629,1889,122,27116,20792,1368,8155,12637,1
201899,31OCT18,01APR18,31MAR19,560,Midwife episode,20663,9343,20661,2,1,20173,106,269560,229058,14951,55159,173898,1
201899,31OCT18,01APR18,31MAR19,650,Physiotherapy,60,57,2,58,55,60,0,623012,494603,48188,135974,358578,1
201899,31OCT18,01APR18,31MAR19,651,Occupational Therapy,1,0,0,1,0,1,0,60925,51319,4336,14785,36521,1
201899,31OCT18,01APR18,31MAR19,652,Speech and Language Therapy,1,1,1,0,0,1,1,23700,20637,1017,4518,16119,1
201899,31OCT18,01APR18,31MAR19,653,Podiatry,279,268,24,255,246,279,1,103457,84575,6354,13069,71505,1
201899,31OCT18,01APR18,31MAR19,654,Dietetics,2,1,2,0,0,0,0,65686,51691,5393,16495,35196,1
201899,31OCT18,01APR18,31MAR19,655,Orthoptics,5,3,2,3,3,5,1,64564,46594,6521,10354,36240,1
201899,31OCT18,01APR18,31MAR19,656,Clinical Psychology,2,0,2,0,0,2,0,16800,13082,1345,2781,10301,1
201899,31OCT18,01APR18,31MAR19,657,Prosthetics,,,,,,,,1725,1360,85,147,1213,1
201899,31OCT18,01APR18,31MAR19,658,Orthotics,1,1,1,0,0,1,0,35655,28988,2286,10425,18561,1
201899,31OCT18,01APR18,31MAR19,660,Art Therapy,,,,,,,,41,41,0,0,41,1
201899,31OCT18,01APR18,31MAR19,662,Optometry,2,1,2,0,0,2,0,12212,9038,1017,2511,6527,1
201899,31OCT18,01APR18,31MAR19,663,Podiatric Surgery,411,400,4,407,396,411,0,3970,2883,221,635,2248,1
201899,31OCT18,01APR18,31MAR19,700,Learning Disability (previously MH),884,0,884,0,0,808,45,35683,27662,2864,4069,23593,1
201899,31OCT18,01APR18,31MAR19,710,Adult Mental Illness,8280,27,8272,8,0,6034,4355,205668,153961,25700,20834,133125,1
201899,31OCT18,01APR18,31MAR19,711,Child & Adolescent Psychiatry,278,6,274,4,4,250,76,38442,29776,4024,3591,26184,1
201899,31OCT18,01APR18,31MAR19,712,Forensic Psychiatry,230,0,230,0,0,103,24,1660,1334,115,168,1166,1
201899,31OCT18,01APR18,31MAR19,713,Psychotherapy,30,11,24,6,6,22,13,3780,2594,272,383,2211,1
201899,31OCT18,01APR18,31MAR19,715,Old Age Psychiatry,1479,24,1472,7,2,1053,577,54318,42064,2689,7086,34978,1
201899,31OCT18,01APR18,31MAR19,720,Eating Disorders,9,0,9,0,0,8,2,1630,1421,73,139,1282,1
201899,31OCT18,01APR18,31MAR19,721,Addiction Services,63,0,63,0,0,62,3,469,209,152,40,169,1
201899,31OCT18,01APR18,31MAR19,722,Liaison Psychiatry,4,0,4,0,0,4,3,1605,1364,119,411,953,1
201899,31OCT18,01APR18,31MAR19,723,Psychiatric Intensive Care,47,0,47,0,0,26,16,,,,,,
201899,31OCT18,01APR18,31MAR19,724,Perinatal Psychiatry,25,0,25,0,0,21,7,741,473,158,90,383,1
201899,31OCT18,01APR18,31MAR19,725,Mental Health Recovery and Rehabilitation Service,7,0,7,0,0,7,3,787,474,104,50,424,1
201899,31OCT18,01APR18,31MAR19,727,Dementia Assessment Service,,,,,,,,421,382,29,122,260,1
201899,31OCT18,01APR18,31MAR19,800,Clinical Oncology (previously Radiotherapy),34946,30570,6165,28781,27349,33360,2728,268922,233906,6391,27339,206567,1
201899,31OCT18,01APR18,31MAR19,811,Interventional Radiology,6480,6088,1600,4880,4673,5447,80,9234,8395,329,5977,2418,1
201899,31OCT18,01APR18,31MAR19,812,Diagnostic Imaging,1232,1165,151,1081,1039,1094,3,437859,413714,4324,230564,183150,1
201899,31OCT18,01APR18,31MAR19,822,Chemical Pathology,231,189,42,189,186,208,18,8528,5629,850,1830,3799,1
201899,31OCT18,01APR18,31MAR19,834,Medical Virology,,,,,,,,2046,1247,496,162,1085,1
201899,31OCT18,01APR18,31MAR19,840,Audiology,0,0,0,0,0,0,0,146328,129666,6390,52751,76915,1
201899,31OCT18,01APR18,31MAR19,920,Diabetic Education Service,,,,,,,,859,556,106,148,408,1
201899,30SEP18,01APR18,31MAR19,&,Not Known,774,103,768,6,4,715,511,6180,2804,578,838,1929,1
201899,30SEP18,01APR18,31MAR19,100,General Surgery,112297,77026,71529,40768,38528,100649,50986,214661,165865,12904,66874,98990,1
201899,30SEP18,01APR18,31MAR19,101,Urology,56166,45685,26588,29578,27263,51637,10357,308175,226492,19221,70542,155950,1
201899,30SEP18,01APR18,31MAR19,102,Transplantation Surgery,1087,739,935,152,127,753,290,8773,6930,592,733,6197,1
201899,30SEP18,01APR18,31MAR19,103,Breast Surgery,6430,6146,2609,3821,3710,6326,167,132999,107361,6665,49751,57610,1
201899,30SEP18,01APR18,31MAR19,104,Colorectal Surgery,23844,20526,7938,15906,15383,22045,3224,89849,67154,5880,31794,35360,1
201899,30SEP18,01APR18,31MAR19,105,Hepatobiliary & Pancreatic Surgery,2643,1807,2269,374,332,1869,606,7995,6057,491,1876,4181,1
201899,30SEP18,01APR18,31MAR19,106,Upper Gastrointestinal Surgery,8095,6721,3529,4566,4383,7227,1417,19551,14363,1402,6265,8098,1
201899,30SEP18,01APR18,31MAR19,107,Vascular Surgery,8107,6646,5019,3088,2841,6915,1802,59820,43545,4166,19318,24227,1
201899,30SEP18,01APR18,31MAR19,108,Spinal Surgery Service,4091,3612,2266,1825,1752,3751,395,33586,25434,1751,8304,17130,1
201899,30SEP18,01APR18,31MAR19,110,Trauma & Orthopaedics,91806,78702,56420,35386,33395,84839,23057,770221,607631,47566,215822,391805,1
201899,30SEP18,01APR18,31MAR19,120,"Ear, Nose & Throat (ENT)",24288,19692,11840,12448,11687,23520,6107,318331,229444,23341,96625,132819,1
201899,30SEP18,01APR18,31MAR19,130,Ophthalmology,57243,54383,2669,54574,52090,56552,1265,813322,625785,51346,156772,469013,1
201899,30SEP18,01APR18,31MAR19,140,Oral Surgery,14380,13346,1953,12427,11775,14226,1015,96217,68906,8029,31938,36968,1
201899,30SEP18,01APR18,31MAR19,141,Restorative Dentistry,603,563,14,589,553,601,1,42774,31100,2876,6942,24158,1
201899,30SEP18,01APR18,31MAR19,142,Paediatric Dentistry,1823,1645,49,1774,1598,1823,5,12873,9195,1282,3012,6182,1
201899,30SEP18,01APR18,31MAR19,143,Orthodontics,44,41,4,40,39,44,3,78464,60021,5345,5482,54539,1
201899,30SEP18,01APR18,31MAR19,144,Maxillo Facial Surgery,8214,7273,2749,5465,5134,8036,1410,59727,41675,5095,16640,25035,1
201899,30SEP18,01APR18,31MAR19,150,Neurosurgery,7401,6155,6160,1241,1139,6111,1769,40009,28404,2582,10599,17805,1
201899,30SEP18,01APR18,31MAR19,160,Plastic Surgery,19534,17510,6372,13162,12553,19112,3785,109660,84999,7317,26079,58855,1
201899,30SEP18,01APR18,31MAR19,161,Burns Care,466,301,371,95,90,445,271,5083,4408,283,1071,3337,1
201899,30SEP18,01APR18,31MAR19,170,Cardiothoracic Surgery,1070,904,1045,25,25,820,110,5053,3918,235,1474,2444,1
201899,30SEP18,01APR18,31MAR19,171,Paediatric Surgery,4632,3592,2636,1996,1819,4244,1347,17464,12368,1458,5747,6621,1
201899,30SEP18,01APR18,31MAR19,172,Cardiac Surgery,2724,2217,2709,15,11,2064,266,7284,5851,281,1893,3958,1
201899,30SEP18,01APR18,31MAR19,173,Thoracic Surgery,2189,1865,2099,90,80,1925,270,5956,4665,331,1549,3116,1
201899,30SEP18,01APR18,31MAR19,174,Cardiothoracic Transplantation,257,210,205,52,48,245,85,2028,1664,64,94,1570,1
201899,30SEP18,01APR18,31MAR19,180,Accident & Emergency (A&E),67146,14699,66930,216,200,65799,65548,17111,14666,1432,11760,2906,1
201899,30SEP18,01APR18,31MAR19,190,Anaesthetics,936,763,417,519,496,714,164,55237,45380,2273,15941,29439,1
201899,30SEP18,01APR18,31MAR19,191,Pain Management,15008,14385,365,14643,14052,14924,41,96874,66625,8073,19235,47390,1
201899,30SEP18,01APR18,31MAR19,192,Critical Care Medicine,3629,1973,3618,11,9,1129,1007,791,459,134,271,188,1
201899,30SEP18,01APR18,31MAR19,199,"Non-UK Provider; specialty function not known, treatment mainly surgical",173,0,173,0,0,123,52,59,0,29,0,0,1
201899,30SEP18,01APR18,31MAR19,211,Paediatric Urology,1706,1501,574,1132,1040,1670,107,8789,5834,723,2057,3777,1
201899,30SEP18,01APR18,31MAR19,212,Paediatric Transplantation Surgery,2,1,2,0,0,1,0,12,10,0,0,10,1
201899,30SEP18,01APR18,31MAR19,213,Paediatric Gastrointestinal Surgery,5,4,4,1,1,5,4,3,1,1,1,0,1
201899,30SEP18,01APR18,31MAR19,214,Paediatric Trauma and Orthopaedics,2336,2017,1584,752,670,2211,814,39426,28983,3139,12149,16834,1
201899,30SEP18,01APR18,31MAR19,215,Paediatric Ear Nose and Throat,2798,2432,1269,1529,1412,2738,300,22188,15128,2032,6330,8797,1
201899,30SEP18,01APR18,31MAR19,216,Paediatric Ophthalmology,594,554,107,487,465,588,29,53884,37829,6347,10380,27449,1
201899,30SEP18,01APR18,31MAR19,217,Paediatric Maxillo-facial Surgery,365,327,153,212,194,358,92,2914,2015,251,656,1359,1
201899,30SEP18,01APR18,31MAR19,218,Paediatric Neurosurgery,685,525,511,174,144,542,142,2619,2059,182,570,1489,1
201899,30SEP18,01APR18,31MAR19,219,Paediatric Plastic Surgery,1727,1554,946,781,718,1695,612,9817,8017,708,2960,5057,1
201899,30SEP18,01APR18,31MAR19,220,Paediatric Burns Care,243,217,235,8,8,241,199,2547,2248,181,581,1667,1
201899,30SEP18,01APR18,31MAR19,221,Paediatric Cardiac Surgery,418,349,411,7,4,205,13,201,178,5,76,102,1
201899,30SEP18,01APR18,31MAR19,222,Paediatric Thoracic Surgery,35,26,22,13,9,30,2,76,57,2,11,46,1
201899,30SEP18,01APR18,31MAR19,223,Paediatric Epilepsy,78,31,43,35,13,68,17,4153,3017,369,581,2436,1
201899,30SEP18,01APR18,31MAR19,241,Paediatric Pain Management,1,1,0,1,1,1,0,405,287,18,80,207,1
201899,30SEP18,01APR18,31MAR19,242,Paediatric Intensive Care,650,456,648,2,2,240,126,46,40,6,6,34,1
201899,30SEP18,01APR18,31MAR19,251,Paediatric Gastroenterology,2194,1915,561,1633,1556,2103,161,12362,8069,974,1972,6097,1
201899,30SEP18,01APR18,31MAR19,252,Paediatric Endocrinology,845,752,144,701,638,836,19,9353,6737,908,1314,5423,1
201899,30SEP18,01APR18,31MAR19,253,Paediatric Clinical Haematology,2265,1884,591,1674,1581,2159,323,7696,6039,578,725,5314,1
201899,30SEP18,01APR18,31MAR19,254,Paediatric Audiological Medicine,39,38,2,37,36,39,0,6692,4798,728,1832,2966,1
201899,30SEP18,01APR18,31MAR19,255,Paediatric Clinical Immunology and Allergy,931,275,105,826,246,921,17,9780,6564,867,2660,3904,1
201899,30SEP18,01APR18,31MAR19,256,Paediatric Infectious Diseases,156,71,76,80,52,114,17,1245,968,144,291,677,1
201899,30SEP18,01APR18,31MAR19,257,Paediatric Dermatology,312,207,26,286,196,299,11,17209,11225,1647,3745,7459,1
201899,30SEP18,01APR18,31MAR19,258,Paediatric Respiratory Medicine,1651,1146,1258,393,318,1460,325,13603,9326,1304,2279,7047,1
201899,30SEP18,01APR18,31MAR19,259,Paediatric Nephrology,882,676,312,570,502,807,101,6167,4857,449,687,4170,1
201899,30SEP18,01APR18,31MAR19,260,Paediatric Medical Oncology,3128,2605,970,2158,2001,3029,403,6939,5826,290,355,5471,1
201899,30SEP18,01APR18,31MAR19,261,Paediatric Metabolic Disease,250,180,84,166,131,236,16,1575,1256,90,154,1102,1
201899,30SEP18,01APR18,31MAR19,262,Paediatric Rheumatology,1126,953,66,1060,911,1110,17,5422,3888,392,813,3075,1
201899,30SEP18,01APR18,31MAR19,263,Paediatric Diabetic Medicine,121,12,88,33,9,104,68,13109,10068,1064,439,9629,1
201899,30SEP18,01APR18,31MAR19,264,Paediatric Cystic Fibrosis,147,101,81,66,49,138,20,1825,1359,81,36,1323,1
201899,30SEP18,01APR18,31MAR19,280,Paediatric Interventional Radiology,268,261,172,96,90,52,0,199,173,6,68,105,1
201899,30SEP18,01APR18,31MAR19,290,Community Paediatrics,42,36,9,33,31,42,6,34046,25069,2790,6248,18821,1
201899,30SEP18,01APR18,31MAR19,291,Paediatric Neuro-disability,54,44,14,40,36,52,3,7157,5099,645,1204,3895,1
201899,30SEP18,01APR18,31MAR19,300,General Medicine,285782,80410,268376,17406,15457,204117,183571,120725,102560,6604,44088,58448,1
201899,30SEP18,01APR18,31MAR19,301,Gastroenterology,123068,105661,24619,98449,94413,103590,3190,224427,160533,19052,57053,103480,1
201899,30SEP18,01APR18,31MAR19,302,Endocrinology,9606,4087,7354,2252,2165,4716,2301,79153,54152,6828,13729,40423,1
201899,30SEP18,01APR18,31MAR19,303,Clinical Haematology,52737,48223,8645,44092,42686,50440,2541,190020,149397,11147,18674,130723,1
201899,30SEP18,01APR18,31MAR19,304,Clinical Physiology,3,2,1,2,2,2,0,58781,46216,3538,26492,19724,1
201899,30SEP18,01APR18,31MAR19,305,Clinical Pharmacology,359,139,313,46,43,161,93,1195,833,108,158,675,1
201899,30SEP18,01APR18,31MAR19,306,Hepatology,3245,2181,1953,1292,1224,1938,275,37105,25349,4377,5215,20134,1
201899,30SEP18,01APR18,31MAR19,307,Diabetic Medicine,5402,1533,4970,432,326,2267,1782,123304,90502,12873,15129,75373,1
201899,30SEP18,01APR18,31MAR19,308,Bone & Marrow Transplantation,451,397,216,235,224,393,34,3234,2705,98,105,2600,1
201899,30SEP18,01APR18,31MAR19,309,Haemophilia,154,139,47,107,107,147,34,3690,2575,446,415,2160,1
201899,30SEP18,01APR18,31MAR19,310,Audiological Medicine,,,,,,,,40716,31888,2147,13918,17970,1
201899,30SEP18,01APR18,31MAR19,311,Clinical Genetics,13,9,5,8,6,13,4,9791,7509,672,5240,2269,1
201899,30SEP18,01APR18,31MAR19,313,Clinical Immunology & Allergy,795,703,18,777,690,790,6,4889,2991,442,1237,1754,1
201899,30SEP18,01APR18,31MAR19,314,Rehabilitation,4940,2834,4819,121,106,2366,456,33295,25059,2164,5457,19600,1
201899,30SEP18,01APR18,31MAR19,315,Palliative Medicine,915,169,891,24,23,488,271,12396,11079,314,2241,8838,1
201899,30SEP18,01APR18,31MAR19,316,Clinical Immunology,1027,1011,12,1015,1002,1025,4,3796,2442,310,615,1827,1
201899,30SEP18,01APR18,31MAR19,317,Allergy,722,513,2,720,511,718,1,9298,5853,1013,2434,3419,1
201899,30SEP18,01APR18,31MAR19,318,Intermediate Care,1345,499,1345,0,0,720,123,73858,72611,1039,10485,62126,1
201899,30SEP18,01APR18,31MAR19,319,Respite Care,364,6,364,0,0,363,45,2,2,0,0,2,1
201899,30SEP18,01APR18,31MAR19,320,Cardiology,55875,37279,38961,16914,15693,33718,10843,389082,297354,25264,130127,167227,1
201899,30SEP18,01APR18,31MAR19,321,Paediatric Cardiology,1182,982,707,475,427,965,119,20537,15588,1362,4205,11383,1
201899,30SEP18,01APR18,31MAR19,322,Clinical Microbiology,79,77,3,76,75,79,2,175,151,5,57,94,1
201899,30SEP18,01APR18,31MAR19,323,Spinal Injuries,275,221,230,45,43,219,15,2104,1514,136,124,1390,1
201899,30SEP18,01APR18,31MAR19,324,Anticoagulant Service,10,8,2,8,8,9,2,89156,78554,5773,4486,74068,1
201899,30SEP18,01APR18,31MAR19,325,Sport & Exercise Medicine,526,166,525,1,1,508,503,1550,929,120,443,486,1
201899,30SEP18,01APR18,31MAR19,327,Cardiac Rehabilitation,,,,,,,,14991,11629,1024,1341,10287,1
201899,30SEP18,01APR18,31MAR19,328,Stroke Medicine,9040,5015,9014,26,26,4078,3850,8492,6148,768,2780,3368,1
201899,30SEP18,01APR18,31MAR19,329,Transient Ischaemic Attack,196,119,168,28,23,146,113,9737,8284,494,6593,1691,1
201899,30SEP18,01APR18,31MAR19,330,Dermatology,11738,10958,349,11389,10769,11560,89,379523,280750,23802,89771,190586,1
201899,30SEP18,01APR18,31MAR19,331,Congenital Heart Disease Service,89,70,71,18,18,66,18,4953,3411,352,690,2721,1
201899,30SEP18,01APR18,31MAR19,340,Respiratory Medicine (Thoracic Medicine),43782,16926,36362,7420,5989,18256,9107,211626,152044,17720,49524,102520,1
201899,30SEP18,01APR18,31MAR19,341,Respiratory Physiology,1207,1135,942,265,261,1139,22,45377,33695,4098,11232,22463,1
201899,30SEP18,01APR18,31MAR19,342,Programmed Pulmonary Rehabilitation,,,,,,,,4857,3939,346,460,3478,1
201899,30SEP18,01APR18,31MAR19,343,Adult Cystic Fibrosis,681,340,414,267,103,589,146,2674,1857,236,69,1788,1
201899,30SEP18,01APR18,31MAR19,344,Complex Specialised Rehabilitation Service,29,27,29,0,0,8,0,779,579,50,94,485,1
201899,30SEP18,01APR18,31MAR19,345,Specialist Rehabilitation Service,14,14,14,0,0,7,0,60,53,3,2,51,1
201899,30SEP18,01APR18,31MAR19,346,Local Specialist Rehabilitation Service,25,20,25,0,0,9,0,172,159,13,16,143,1
201899,30SEP18,01APR18,31MAR19,350,Infectious Diseases,2919,1113,2537,382,333,1263,802,17922,13444,2419,2882,10562,1
201899,30SEP18,01APR18,31MAR19,352,Tropical Medicine,93,27,92,1,0,25,23,823,725,94,391,334,1
201899,30SEP18,01APR18,31MAR19,360,Genitourinary Medicine,49,32,41,8,7,20,10,6098,4688,736,1105,3583,1
201899,30SEP18,01APR18,31MAR19,361,Nephrology,13989,8890,10182,3807,3593,8288,3374,113177,87258,7077,9209,77687,1
